Id,SalePrice
1820,61223.3969
1821,113641.4686
1822,151567.8973
1823,45359.25403
1824,125250.8051
1825,146084.7059
1826,103579.2037
1827,101859.8307
1828,138118.3627
1829,118376.0448
1830,146523.9241
1831,147422.5059
1832,76977.24209
1833,140382.9018
1834,119822.0561
1835,117978.5728
1836,129770.2838
1837,84518.53181
1838,124474.4467
1839,107448.3371
1840,138715.2414
1841,133377.701
1842,90816.11891
1843,128370.1707
1844,131168.737
1845,143131.5834
1846,153378.932
1847,168188.7758
1848,54396.9158
1849,104800.1971
1850,116791.0941
1851,148980.0171
1852,125911.6475
1853,127576.2362
1854,166785.2891
1855,142279.1822
1856,227818.0847
1857,138940.1564
1858,143909.84
1859,114855.188
1860,140862.7247
1861,115494.9431
1862,327291.4491
1863,309774.5795
1864,309797.1856
1865,356148.0566
1866,336019.6081
1867,222492.9311
1868,289635.7487
1869,207479.6346
1870,223166.6752
1871,252401.6359
1872,168886.2687
1873,241612.4311
1874,150418.8294
1875,193234.4901
1876,201486.7046
1877,209855.6373
1878,198387.3103
1879,126140.0908
1880,130071.933
1881,250692.174
1882,238757.5595
1883,183495.7298
1884,205198.3396
1885,235091.3264
1886,282725.5106
1887,213754.8566
1888,271179.6111
1889,166210.5623
1890,115594.4472
1891,126868.4166
1892,98595.35451
1893,131626.1809
1894,120764.3122
1895,133128.3658
1896,124859.2212
1897,111250.7337
1898,117220.6677
1899,156100.3745
1900,152189.2307
1901,170014.4389
1902,159464.5084
1903,223940.2817
1904,142354.2538
1905,195556.3797
1906,149321.7783
1907,206454.0987
1908,109469.3982
1909,129403.8638
1910,120887.6964
1911,226955.4718
1912,337599.2169
1913,139354.2887
1914,63983.38044
1915,317444.5287
1916,58882.05553
1917,233237.4782
1918,140984.6844
1919,168949.9766
1920,161779.28
1921,375347.7745
1922,320236.4631
1923,246184.5414
1924,235874.9588
1925,197897.896
1926,378317.9622
1927,130586.035
1928,156799.3106
1929,123958.554
1930,124034.8634
1931,134975.8433
1932,134569.4655
1933,187962.5157
1934,185946.8552
1935,166915.7144
1936,197416.3201
1937,181584.6549
1938,167090.6987
1939,242074.1399
1940,188713.3278
1941,169066.7344
1942,176040.8374
1943,214837.7848
1944,372058.7556
1945,395004.7131
1946,131096.5013
1947,292520.7671
1948,161337.0668
1949,246513.9221
1950,189176.7391
1951,228097.4063
1952,206815.0829
1953,167043.9096
1954,184390.3092
1955,132911.5423
1956,318903.2786
1957,153527.9066
1958,285689.7807
1959,147141.9884
1960,111185.9801
1961,122546.9205
1962,96956.8074
1963,106359.2905
1964,106394.7519
1965,142708.5727
1966,139577.8508
1967,295228.3625
1968,411725.3033
1969,387043.768
1970,393649.3731
1971,461632.9643
1972,369531.1496
1973,271629.4173
1974,337769.5545
1975,541410.7384
1976,275274.609
1977,358174.4786
1978,332583.7621
1979,316769.7494
1980,206140.8272
1981,353449.6256
1982,218458.9895
1983,204545.6213
1984,168628.581
1985,231320.7235
1986,209634.6568
1987,191995.9975
1988,172358.4566
1989,191607.0361
1990,207815.0838
1991,230630.9388
1992,220525.6043
1993,165434.2107
1994,232041.8553
1995,183907.5242
1996,264201.0161
1997,304507.8216
1998,316142.8435
1999,288135.8254
2000,324019.2302
2001,294407.6068
2002,240434.0997
2003,250327.3648
2004,288432.5578
2005,225837.6388
2006,219649.049
2007,246053.8146
2008,214501.8927
2009,201900.8859
2010,189645.3861
2011,137196.4453
2012,176067.4854
2013,175274.8486
2014,182077.5631
2015,203103.5726
2016,190955.5097
2017,195729.7278
2018,118746.5716
2019,133346.2519
2020,100929.0334
2021,100720.0536
2022,188220.1505
2023,144094.1035
2024,287467.4165
2025,352143.0394
2026,182294.1797
2027,156847.8367
2028,151058.2859
2029,170783.0435
2030,273514.4157
2031,236069.1211
2032,256377.2019
2033,257906.3593
2034,174743.6071
2035,228094.509
2036,199138.9438
2037,213249.647
2038,342571.0606
2039,224841.5763
2040,281394.9185
2041,314307.8283
2042,209608.0399
2043,183625.6126
2044,167283.0292
2045,208407.0582
2046,154885.3034
2047,140247.9492
2048,141940.9019
2049,144012.0832
2050,168192.5641
2051,99553.10179
2052,118841.7133
2053,149184.1464
2054,92586.80713
2055,155901.5937
2056,140424.9864
2057,108979.9365
2058,211969.2068
2059,129412.1374
2060,180739.1457
2061,175116.6361
2062,127895.9455
2063,114214.2487
2064,140001.5853
2065,111277.3193
2066,162921.9665
2067,116191.8248
2068,149746.5907
2069,83615.85546
2070,116684.1313
2071,95616.35446
2072,134254.3955
2073,126124.2475
2074,188680.3038
2075,146980.5662
2076,117771.0046
2077,160441.5008
2078,124767.8272
2079,130328.7882
2080,121959.6113
2081,127394.7383
2082,118056.4004
2083,150430.5997
2084,111282.6172
2085,115348.4185
2086,101618.5095
2087,121376.9263
2088,99105.89642
2089,81164.18746
2090,123505.5436
2091,106979.0642
2092,122561.9427
2093,116941.6704
2094,106307.2659
2095,148505.2176
2096,80932.34491
2097,99536.54178
2098,148619.0144
2099,56567.22899
2100,71781.53988
2101,108803.1654
2102,125531.8399
2103,99592.27648
2104,139605.6798
2105,135180.9943
2106,63382.98736
2107,183806.7365
2108,115808.5073
2109,110329.4455
2110,122304.5085
2111,131830.1983
2112,141757.5669
2113,119765.4116
2114,124046.4248
2115,165744.5689
2116,112102.3344
2117,149088.1597
2118,123712.8483
2119,119311.4305
2120,111012.5406
2121,121698.2825
2122,119551.1094
2123,79361.04155
2124,162768.9286
2125,124791.1499
2126,146543.7884
2127,168749.5072
2128,127407.9322
2129,84861.93998
2130,133061.6276
2131,138471.3277
2132,107522.4582
2133,118937.7491
2134,118283.4087
2135,89650.9601
2136,73340.22262
2137,104600.478
2138,127434.5625
2139,144298.082
2140,138726.7899
2141,154687.8691
2142,128316.2943
2143,154853.4659
2144,121173.3565
2145,138830.1252
2146,175145.7933
2147,137354.2028
2148,133474.5229
2149,148959.7831
2150,233208.0059
2151,116621.0166
2152,175893.7369
2153,177172.6521
2154,100797.8727
2155,135332.3335
2156,262969.957
2157,237536.5891
2158,240247.7109
2159,223251.1648
2160,177007.9864
2161,233763.6628
2162,401204.0733
2163,346735.8458
2164,253125.8906
2165,211550.8159
2166,159787.5699
2167,223237.6393
2168,188082.803
2169,191885.5547
2170,214013.5877
2171,155338.9523
2172,130432.8182
2173,178197.1127
2174,222064.3596
2175,288866.8314
2176,314136.5949
2177,240506.7205
2178,208775.642
2179,136551.7193
2180,212197.5548
2181,194874.7597
2182,229276.1894
2183,191079.8971
2184,118805.6292
2185,114881.2634
2186,152222.011
2187,151051.1049
2188,155241.5624
2189,326435.3701
2190,76868.02536
2191,77874.0845
2192,87022.3373
2193,110475.7879
2194,101558.0037
2195,104747.4744
2196,97688.93475
2197,121251.9688
2198,161149.4594
2199,189278.2422
2200,145719.3135
2201,140559.1543
2202,218161.863
2203,135069.9088
2204,179107.2824
2205,120894.9579
2206,137621.2599
2207,214801.5909
2208,268339.3944
2209,249923.5577
2210,117905.1056
2211,113596.8169
2212,122975.4128
2213,103255.2945
2214,131020.6987
2215,95962.78662
2216,152259.3829
2217,58392.32129
2218,79969.12507
2219,74777.4288
2220,72040.80899
2221,318892.0997
2222,287245.6404
2223,278268.6811
2224,207593.2403
2225,121545.9892
2226,192502.9045
2227,197248.942
2228,269339.8035
2229,255638.1169
2230,151956.4115
2231,207033.7608
2232,179251.8403
2233,174343.942
2234,238813.1486
2235,222382.5247
2236,258398.4235
2237,312279.8908
2238,193752.6017
2239,109709.4963
2240,156349.6937
2241,153896.2436
2242,125105.7543
2243,126390.4403
2244,103883.2601
2245,102320.7543
2246,134389.0129
2247,116452.0795
2248,122832.2051
2249,117400.8415
2250,126664.6991
2251,100656.7055
2252,191155.5385
2253,154659.0539
2254,181057.8538
2255,187987.2024
2256,170872.537
2257,219616.885
2258,156319.7338
2259,180095.4272
2260,148864.0488
2261,188582.1291
2262,211190.8148
2263,382846.4247
2264,461489.0729
2265,168611.8568
2266,308702.138
2267,373691.851
2268,408737.709
2269,150089.4524
2270,191889.7576
2271,211995.2059
2272,191539.2489
2273,158405.0865
2274,182684.5552
2275,158689.9949
2276,190848.703
2277,181034.2541
2278,149299.0499
2279,127040.932
2280,112578.4233
2281,167231.297
2282,181285.9024
2283,109754.7752
2284,112930.2643
2285,146705.2846
2286,124809.9537
2287,379171.4761
2288,269202.6898
2289,365825.7843
2290,444028.1369
2291,338097.5086
2292,451361.4105
2293,460005.179
2294,400903.8277
2295,484660.0703
2296,283370.703
2297,362024.9001
2298,354104.7988
2299,339870.1187
2300,337311.4927
2301,311775.8576
2302,251949.5054
2303,243032.2775
2304,249761.6394
2305,202211.1134
2306,197349.1914
2307,204063.7561
2308,228165.8277
2309,288898.2888
2310,210488.2794
2311,214546.7752
2312,168288.2956
2313,169336.584
2314,168175.204
2315,179321.1241
2316,197052.6834
2317,194672.3113
2318,177683.4536
2319,181434.5813
2320,186332.077
2321,242532.6184
2322,186076.8392
2323,191181.042
2324,175572.8539
2325,215170.5899
2326,169877.5753
2327,201171.4927
2328,223886.8396
2329,193369.7425
2330,186270.9416
2331,336547.1908
2332,398043.1043
2333,326907.6738
2334,257844.384
2335,279792.2586
2336,312350.3895
2337,200346.9824
2338,263171.4849
2339,219102.9369
2340,403977.659
2341,217247.3689
2342,234885.3623
2343,233653.4301
2344,218138.1647
2345,232945.4716
2346,212698.538
2347,199453.5949
2348,242483.9207
2349,184861.6205
2350,315938.9458
2351,262166.4458
2352,251866.985
2353,246160.0472
2354,147167.056
2355,149170.3497
2356,147978.3674
2357,191237.3549
2358,198638.6467
2359,128916.501
2360,115510.6695
2361,152560.1801
2362,262417.9442
2363,136020.6458
2364,152666.5977
2365,221471.8929
2366,197646.4685
2367,226218.7203
2368,223569.9053
2369,220044.7537
2370,169318.2653
2371,165132.0248
2372,191934.2565
2373,289420.6588
2374,328496.2123
2375,254189.5856
2376,291288.0832
2377,325057.141
2378,143818.4262
2379,208611.3313
2380,146991.4225
2381,175221.0709
2382,210777.8972
2383,203225.6842
2384,248724.773
2385,162019.4975
2386,130228.4413
2387,131539.8372
2388,99003.98162
2389,115615.9019
2390,142974.9437
2391,143946.1572
2392,115389.6474
2393,170690.8033
2394,142532.4939
2395,218726.9261
2396,140098.4482
2397,222664.4778
2398,129158.9649
2399,69424.45834
2400,69857.41214
2401,128841.9234
2402,135258.0625
2403,151424.7281
2404,147500.9203
2405,162012.1367
2406,141096.2274
2407,125895.895
2408,146739.0529
2409,117557.5005
2410,173864.6176
2411,112092.7618
2412,155145.3124
2413,128356.9825
2414,163149.4096
2415,137512.4811
2416,126196.7131
2417,138844.0478
2418,136430.0508
2419,130204.4405
2420,119945.383
2421,157494.0142
2422,103152.9521
2423,112987.0646
2424,153309.9325
2425,207195.7948
2426,131219.2098
2427,129610.195
2428,184277.0822
2429,111561.6436
2430,131434.3873
2431,108041.1576
2432,147129.6971
2433,148921.6879
2434,140027.3496
2435,157864.4129
2436,104115.1359
2437,102010.7458
2438,120777.036
2439,97905.06801
2440,124232.3038
2441,92996.31607
2442,99549.27159
2443,125496.0831
2444,130789.6455
2445,88730.12102
2446,141794.9305
2447,180264.6781
2448,124134.1431
2449,115041.0904
2450,153418.7584
2451,120046.0669
2452,200841.5798
2453,90624.04019
2454,117189.0449
2455,114846.9895
2456,134752.1163
2457,139025.8174
2458,131656.6748
2459,112630.0258
2460,142701.7214
2461,128820.3198
2462,135585.1184
2463,124899.8795
2464,184523.8288
2465,140764.5402
2466,117433.1394
2467,125032.0872
2468,82031.63036
2469,84139.88865
2470,201314.9437
2471,218214.2519
2472,161448.1143
2473,120157.9731
2474,67882.44485
2475,228570.8262
2476,117294.5863
2477,124606.7198
2478,155618.3757
2479,102547.1969
2480,152657.4161
2481,119138.0226
2482,122262.9133
2483,108361.1768
2484,119514.0016
2485,125503.9079
2486,148769.5342
2487,162685.1738
2488,167380.5135
2489,151764.0019
2490,142925.3006
2491,91964.74682
2492,196919.543
2493,141341.1927
2494,142606.0571
2495,83030.16575
2496,235832.6124
2497,157598.7924
2498,110135.4135
2499,81070.62897
2500,127638.7364
2501,142107.6732
2502,142434.8213
2503,96255.46445
2504,210713.3061
2505,225814.737
2506,249973.9114
2507,270254.141
2508,247952.7598
2509,215390.7168
2510,216400.9387
2511,176127.5248
2512,210429.7378
2513,218251.5035
2514,262588.656
2515,153269.937
2516,168522.8037
2517,153090.5801
2518,153900.4941
2519,242047.9949
2520,218804.1828
2521,187022.3987
2522,223839.0171
2523,113690.8175
2524,132765.4956
2525,150068.2221
2526,141520.8373
2527,114011.5547
2528,128924.8684
2529,138350.8205
2530,119488.943
2531,263784.2274
2532,227774.2288
2533,196292.3817
2534,236789.0584
2535,290626.5891
2536,230543.0973
2537,247430.0622
2538,181466.2975
2539,186552.8431
2540,182854.8001
2541,177884.7611
2542,162480.0999
2543,117724.8653
2544,122098.6412
2545,127573.9236
2546,126745.7154
2547,135745.3761
2548,165301.8741
2549,157231.1142
2550,243235.5227
2551,136446.0308
2552,137920.2644
2553,72398.20493
2554,89026.68481
2555,115058.4312
2556,99312.49778
2557,104233.4276
2558,146141.9978
2559,141246.7184
2560,153685.5299
2561,151042.6842
2562,142289.7202
2563,156181.5234
2564,205081.9999
2565,136725.1298
2566,155004.4705
2567,139832.6546
2568,206591.4419
2569,234837.7927
2570,114178.0154
2571,192906.3241
2572,152895.1365
2573,215612.1816
2574,316611.2064
2575,130790.3318
2576,116402.424
2577,146955.9041
2578,82817.97699
2579,59006.16861
2580,95047.54628
2581,112831.061
2582,113458.4674
2583,283682.363
2584,175490.9348
2585,187348.4531
2586,225195.5953
2587,206072.1922
2588,139237.7039
2589,149675.9447
2590,207620.6476
2591,233022.7669
2592,214809.0235
2593,248295.5447
2594,179195.3657
2595,204727.9795
2596,292211.7666
2597,187736.738
2598,284571.5743
2599,328887.2141
2600,174779.5167
2601,142059.5013
2602,83620.79484
2603,96240.60458
2604,90441.40966
2605,80081.42202
2606,137570.6656
2607,224457.4445
2608,186847.6775
2609,168533.267
2610,107112.8675
2611,116839.6574
2612,159109.8082
2613,128367.4486
2614,119484.132
2615,155111.8384
2616,143819.3405
2617,189382.0664
2618,203365.3743
2619,200913.7089
2620,191401.5092
2621,175930.0593
2622,181271.4049
2623,241550.7825
2624,295253.2
2625,256175.5023
2626,176209.3615
2627,164405.1758
2628,498754.3641
2629,504031.0981
2630,381375.7661
2631,484576.6768
2632,416836.9223
2633,308759.0467
2634,439121.6919
2635,155504.5246
2636,169443.3003
2637,178152.4664
2638,270350.036
2639,187072.5859
2640,149635.843
2641,105741.5818
2642,189342.3198
2643,104724.7456
2644,116556.9295
2645,110993.888
2646,96484.28024
2647,105454.727
2648,144866.5984
2649,156895.6009
2650,139960.5788
2651,137912.3106
2652,395126.5757
2653,250810.7216
2654,257875.5259
2655,428249.6853
2656,326382.9085
2657,363354.6991
2658,309415.6856
2659,310007.8316
2660,359912.4784
2661,364872.9048
2662,386648.5831
2663,281483.0465
2664,281800.0943
2665,336207.3947
2666,285841.9191
2667,171558.7507
2668,176388.9581
2669,185532.9496
2670,277154.9666
2671,183937.2121
2672,196286.7553
2673,206498.2037
2674,198918.1282
2675,177986.8115
2676,190647.1942
2677,207177.018
2678,255540.5826
2679,280685.0107
2680,289528.8589
2681,412033.7724
2682,326876.8769
2683,541535.968
2684,310672.6607
2685,333941.2746
2686,245440.9756
2687,312301.3692
2688,214901.4032
2689,207992.1377
2690,405257.0677
2691,192409.3783
2692,149732.349
2693,203481.1636
2694,138605.5483
2695,194563.3685
2696,183768.0094
2697,189382.375
2698,197414.0939
2699,175014.0964
2700,153770.7715
2701,144520.921
2702,108157.2926
2703,123145.6274
2704,142042.7242
2705,114940.2451
2706,106063.8332
2707,120424.6423
2708,135297.5752
2709,104109.4499
2710,126021.3513
2711,329695.626
2712,409263.9206
2713,175959.704
2714,149120.3926
2715,173311.7558
2716,140457.4762
2717,192149.609
2718,215736.7821
2719,149905.089
2720,175267.3491
2721,131350.9718
2722,160503.895
2723,135683.0478
2724,124336.8725
2725,127461.3492
2726,155464.1269
2727,178447.0743
2728,183327.0116
2729,148107.3555
2730,151241.6845
2731,128096.4892
2732,132743.2066
2733,166110.8359
2734,142773.3035
2735,136241.203
2736,140722.2413
2737,122533.2726
2738,138923.7789
2739,156647.263
2740,139377.5983
2741,147766.219
2742,153910.8275
2743,160903.3732
2744,163282.1056
2745,140241.7202
2746,138792.0506
2747,141230.9213
2748,118235.6276
2749,127730.3039
2750,125590.1809
2751,132213.5713
2752,190319.3336
2753,145339.6657
2754,202009.702
2755,139185.8385
2756,93102.48407
2757,68510.38996
2758,92671.74573
2759,170853.4327
2760,124028.6088
2761,143649.2281
2762,141450.9619
2763,186153.9606
2764,141093.9376
2765,292607.4078
2766,131887.7968
2767,83987.05378
2768,128967.7057
2769,133977.9779
2770,139806.7127
2771,105629.5577
2772,111091.4737
2773,173888.7547
2774,147981.8795
2775,113999.5491
2776,138991.8807
2777,146806.2972
2778,109675.8067
2779,125330.6801
2780,93367.6484
2781,95886.92892
2782,95471.22913
2783,101754.2945
2784,124335.8803
2785,138119.0869
2786,66307.78416
2787,122886.4039
2788,75056.80963
2789,171379.9197
2790,93945.63173
2791,109848.7193
2792,66143.59552
2793,151986.0445
2794,93996.90259
2795,121220.9528
2796,96753.77562
2797,197170.0679
2798,102613.1669
2799,111486.1054
2800,64664.43908
2801,105897.3112
2802,121048.6862
2803,167655.8145
2804,128666.1259
2805,94770.61786
2806,84980.38704
2807,170769.496
2808,147116.733
2809,129899.1388
2810,123755.9885
2811,163860.8119
2812,171181.1035
2813,154206.0155
2814,156509.9388
2815,91974.25625
2816,231355.1315
2817,158559.3535
2818,130839.8332
2819,179781.116
2820,137578.7544
2821,102200.2054
2822,194303.3433
2823,313190.8454
2824,183065.8633
2825,144837.8881
2826,135443.4157
2827,137151.4237
2828,223229.1513
2829,225046.7615
2830,232508.3418
2831,174187.5562
2832,251057.5079
2833,311074.492
2834,227950.7755
2835,227752.402
2836,190224.9191
2837,152520.2029
2838,151911.0237
2839,165026.6327
2840,212282.8535
2841,201840.7036
2842,229623.9398
2843,146303.0933
2844,176610.7172
2845,130867.9046
2846,207928.7056
2847,214323.8601
2848,221330.0046
2849,197704.7095
2850,276781.5782
2851,208265.4266
2852,238397.2009
2853,235433.8156
2854,136682.5009
2855,205747.5268
2856,202026.0656
2857,189020.5065
2858,209995.5906
2859,105855.8512
2860,128066.8862
2861,121988.7315
2862,189692.1334
2863,131817.4452
2864,255348.7791
2865,138053.7279
2866,144262.688
2867,100825.1463
2868,96576.92435
2869,99248.1354
2870,115870.9693
2871,79066.18894
2872,54839.03647
2873,93761.15958
2874,142778.4274
2875,113624.6094
2876,170006.9517
2877,160746.3095
2878,167005.7288
2879,135112.3709
2880,104516.3767
2881,142338.4208
2882,177857.2816
2883,200356.4012
2884,189147.0626
2885,183917.6053
2886,234880.6113
2887,94137.74054
2888,142100.2963
2889,57227.39547
2890,81454.3513
2891,138491.8265
2892,45562.01854
2893,76836.66656
2894,56771.66325
2895,340527.9552
2896,284307.869
2897,207401.9259
2898,148543.3757
2899,207273.3113
2900,163286.0101
2901,200888.1199
2902,183436.9337
2903,324077.5651
2904,355588.1048
2905,77900.51254
2906,196347.4703
2907,106655.8156
2908,125145.8778
2909,150928.7806
2910,81244.82781
2911,82107.76706
2912,141197.3215
2913,78950.87584
2914,78090.98743
2915,87120.41497
2916,81426.67242
2917,171832.6098
2918,116701.8219
2919,222437.7242
